username,engagement,like_count,comment_count,share_count,view_count,hashtags,age_group,relatability_label,relatability_score
anon_0310,0.0646230323115161,73,3,2,1207,"['lifestyle', 'babylove', 'babyboy', 'pregnant', 'postpartum', 'bodypositivity', 'relateable', 'pregnantlife', 'fyp', 'youngmom', 'mombod', 'duedate', 'boymom', 'octoberbaby', 'sahm', 'sahmlife', 'babytok', 'midsize', 'size16', 'momtok', 'momrelatable', 'foryoupage', 'babytiktok', 'pregnancyhumor', 'babiesoftiktok', 'momsoftiktok', 'mompouch', 'pregnacycravings', 'momswhotiktok', 'sahmbelike', 'sahmsoftiktok', 'momtokers', 'youngmomsoftiktok', 'pregnacyannoucment', 'pregnancytiktok', 'momsunder25', '33weekspregant', 'pregnanttok', 'momtokclub', 'sahmroutine', 'october2024']",age1,personal experience,0.2147833704948425
anon_0298,0.1043956043956044,75,20,0,910,"['morningroutine', 'motherhood', 'momlife', 'schoolmorning', 'sahm', 'sahmlife', 'schoolmorningroutine', 'momlifestyle', 'momvlog', 'pregnancyjourney', 'momtok', 'dayinthelifeofamom', 'momcreator', 'millennialmom', 'momsover30', 'expectingmom', 'momdaily', 'kidsmorningroutine', 'blackmomsoftiktok', 'sahmvlogs', 'ditlofamom', 'sahmtok', 'sahmroutine', 'blacksahm', 'regularmomlife', 'momcontentcreator', 'realisticmomlife', 'blackmomcreator', 'nonaestheticmom']",age1,shared experience,0.2349446564912796
anon_0311,0.058695652173913,127,6,2,2300,"['babyboy', 'pregnantlife', 'fyp', 'pregnancycravings', 'sahm', 'prenatalappointment', 'bigbackactivities']",age1,everyday life situation,0.4635986983776092
anon_0089,0.0542635658914728,36,6,0,774,"['ootd', 'bye', 'pregnancy', 'fyp', 'youngmom', 'sahm', 'pregnancyjourney', 'momtok', 'dysonairwrap', 'maternityoutfits', 'creatorsearchinsights']",age1,everyday life situation,0.6033172011375427
anon_0298,0.0952380952380952,41,4,1,483,"['motherhood', 'motivation', 'pennsylvania', 'momlife', 'pregnantlife', 'boymom', 'fallvibes', 'sahm', 'sahmlife', 'quotesoftheday', 'momof2', 'momlifestyle', 'falldrive', 'momvlog', 'mommotivation', 'momtok', 'fallviews', 'boymomlife', 'positivityquotes', 'dayinthelifeofamom', 'momcreator', 'millennialmom', 'momsover30', 'expectingmom', 'pennsylvaniacheck', 'momdaily', 'blackmomsoftiktok', 'sahmvlogs', 'ditlofamom', 'pennsylvaniafall', 'blackfamilyvlogger', 'blacksahm', 'regularmomlife', 'momcontentcreator', 'realisticmomlife', 'blackmomcreator', 'blackmomtent', 'pamomtok', 'nonaestheticmom']",age1,relatable content,0.248512327671051
anon_0004,0.1055965559655596,1680,35,2,16260,"['babyboy', 'pregnant', 'familyof5', 'sahm', 'nesting', 'momof3', '34weekspregnant']",age1,shared experience,0.9246885776519777
anon_0312,0.0753138075313807,50,2,2,717,"['pregnant', 'pregnantlife', 'sahm', 'sahmlife', 'pregnanttiktok', 'sahmsoftiktok', 'sahmtok']",age1,relatable content,0.2256723493337631
anon_0313,0.1341463414634146,153,12,0,1230,"['breakfast', 'morningroutine', 'pregnant', 'sahm', 'paratii']",age1,everyday life situation,0.9864925146102904
anon_0314,0.0361972951471758,79,8,4,2514,"['pregnant', '36weekspregnant', 'sahm', 'diaperbag', 'fypシ', 'minabaie', 'emmydiaperbag']",age1,relatable content,0.3715807199478149
anon_0315,0.0790960451977401,27,1,0,354,"['glossylips', 'babymama', 'postpartum', 'selfcare', 'quickweave', 'sahm', '16weeks', 'pregnanttiktok', 'fypシ', 'shakengo', 'hoodootiktok', 'remedybyari']",age1,relatable content,0.405210018157959
anon_0316,0.1175406871609403,62,2,1,553,"['mom', 'pregnant', 'walmartrun', 'sahm', '34weekspregnant', 'momoftoddlers', 'momsoftiktok', 'runerrandswithme', 'creatorsearchinsights']",age1,relatable content,0.6657342314720154
anon_0291,0.12,126,12,0,1150,"['mom', 'pregnant', 'sahm', '28weekspregnant', 'sahmtok']",age1,everyday life situation,0.25588059425354
anon_0317,0.1005434782608695,34,2,1,368,"['morning', 'morningroutine', 'viral', 'foryou', 'pregnant', 'mondaymotivation', 'getreadywithme', 'gap', 'viralvideo', 'getready', 'schooldays', 'momlife', 'lululemon', 'pregnantlife', 'sahm', 'viraltiktok', 'momsoftiktok', 'momsover30']",age1,everyday life situation,0.3798280954360962
anon_0318,0.0642857142857142,42,3,0,700,"['pregnancy', 'postpartum', 'funnyvideos', '3monthsold', 'boymom', 'sahm', 'momsoftiktok']",age1,relatable content,0.931547224521637
anon_0319,0.0802348336594911,37,2,2,511,"['babies', 'moms', 'foryou', 'pregnant', 'fyp', 'sahm', '34weekspregnant', 'foryoupage', 'babiesoftiktok', 'momsoftiktok', 'sahmtiktok']",age1,everyday life situation,0.2489205002784729
anon_0320,0.1417165668662674,64,7,0,501,"['lifestyle', 'momlife', 'pregnantlife', 'stayathomemom', 'sahm', 'sahmlife', 'momsoftiktok', 'pregnanttiktok', 'sahmsoftiktok', 'sahmtok']",age1,relatable content,0.2655472457408905
anon_0321,0.0227272727272727,5,1,0,264,"['cute', 'shorthair', 'married', 'pregnantlife', 'sahm', 'foryoupage', 'momofalmost4', 'fypシ゚viral', 'tillbabyboyishere', 'babyboyontheway💙👶🏻💙', 'dueseptember18', '2weeksand4daysleft']",age1,relatable content,0.3930256962776184
anon_0322,0.0964360587002096,42,4,0,477,"['viral', 'chaos', 'foryou', 'pregnant', 'babytime', 'boymom', 'dayinmylife', 'sahm', 'momtok', 'momsoftiktok', 'fitcheck', 'creatorsearchinsights']",age1,relatable content,0.713803231716156
anon_0323,0.0078277886497064,76,2,2,10220,"['cute', 'shoes', 'flexable', 'pregnancy', 'colorful', 'cheap', 'comfy', 'goodquality', 'sahm', 'sockshoes', 'tiktokshopping', 'babybumplife', 'tiktokshopfinds']",age1,relatable content,0.2606648504734039
anon_0324,0.0844111640571817,120,4,0,1469,"['pregnant', 'pregnantlife', 'pregnacy', 'sahm', 'momof3', 'momtips', 'fypシ', 'fyppppppppppppppppppppppp']",age1,everyday life situation,0.4825949966907501
anon_0277,0.0591503267973856,175,5,1,3060,"['fu', 'pregnancy', 'target', 'fup', 'oreo', 'foryou', 'pregnant', 'oreos', 'amazon', 'ringpop', 'babyshower', 'fy', 'ringpops', 'fyp', 'partyprep', 'partyfavors', 'miniseries', 'sahm', 'targetfinds', '3rdtrimester', 'babyshowerprep', 'pregnancyjourney', 'thirdtrimester', 'momtok', 'babysprinkle', '33weekspregnant', 'targetfind', 'foryoupage', 'momtiktok', 'mypregnancyjourney', 'amazonfinds', 'momsoftiktok', 'momtoks', 'pregnanttiktok', 'momtiktoks', 'sahms', 'momcontent', 'babyshowerfavors', 'amazonfind', 'pregnancytiktok', 'capcut', 'babyshowersetup', 'amazonstorefront', 'babyshowerpartyfavors']",age1,relatable content,0.4730824530124664
anon_0298,0.111913357400722,54,8,0,554,"['motherhood', 'momlife', 'schoolmorning', 'sahm', 'sahmlife', 'momof2', 'momlifestyle', 'momvlog', 'pregnancyjourney', 'momtok', 'momsonabudget', 'dayinthelifeofamom', 'momcreator', 'millennialmom', 'momsover30', 'pregnanttiktok', 'expectingmom', 'momdaily', 'blackmomsoftiktok', 'mommorningroutine', 'sahmvlogs', 'ditlofamom', 'sahmtok', 'blacksahm', 'regularmomlife', 'momcontentcreator', 'realisticmomlife', 'blackmomcreator', 'blackmomtent', 'nonaestheticmom', 'sahmerrands']",age1,relatable content,0.3743627965450287
anon_0306,0.2631578947368421,29,11,0,152,"['ootd', 'stayathomemommy', 'sahm', 'momsoftiktok', 'pregnanttiktok', 'maternityoutfits', 'pregnancyoutfits', 'momoutfitideas', 'momtoktakeover']",age1,relatable content,0.994213879108429
anon_0325,0.0204526861194436,141,6,3,7334,"['mama', 'valentinesday', 'sweaterweather', 'pregnancy', 'pregnant', 'youngmom', 'sahm', 'momsoftiktok', 'tiktokshop', 'mamasweatshirt', 'baby2025', 'ttsdelight', 'ttsdelightnow']",age1,relatable content,0.7702818512916565
anon_0326,0.0799031476997578,56,8,2,826,"['blessed', 'pregnant', 'fyp', 'truckerswife', 'sahm', 'homemaker', 'momtok', 'bluecollarwife', 'wildandfreemama', 'iowamomtok', 'asecertsociety🍑']",age1,everyday life situation,0.740534245967865
anon_0327,0.0895159585711266,805,28,14,9462,"['babygirl', 'pregnant', 'babybump', 'frenchtoast', 'pregnantlife', 'fyp', 'sahm', '34weekspregnant', 'thirdtrimester']",age1,relatable content,0.361609548330307
anon_0172,0.0703883495145631,28,1,0,412,"['kitchen', 'stayathomemom', 'morningcleaning', 'pregnantmom', 'sahm', 'scrubdaddy', 'relatablemom', 'kitchencleaning', 'pregnancyjourney', 'momtok', 'momsoftiktok', 'cleantok', 'genzmom', 'pregnancytiktok', 'kitchenreset', 'dawnpowerwashdishspray']",age1,relatable content,0.9842085242271424
anon_0328,0.0255399061032863,128,7,1,5325,"['follow', 'snacks', 'wifelife', 'pregnantlife', 'fyp', 'sahm', 'foodtok']",age1,everyday life situation,0.8247297406196594
anon_0329,0.0800756620428751,93,34,0,1586,"['pregnancy', 'pregnant', 'labor', 'homebirth', 'sahm', 'maternity', 'momsoftiktok']",age1,relatable content,0.3721976578235626
anon_0330,0.1171171171171171,18,8,0,222,"['teamwork', 'parati', 'fyp', 'sahm', 'sahmlife', 'girlsgirl', '33weeks', 'momtok', '33weekspregnant', 'momsoftiktok', 'pregnanttiktok', 'pregnancytiktok']",age1,shared experience,0.3498659431934356
anon_0331,0.1311053984575835,41,9,1,389,"['pregnant', 'sahm', 'sahmlife', 'sahmsoftiktok']",age1,relatable content,0.5583761930465698
anon_0332,0.1032702237521514,48,12,0,581,"['morningroutine', 'grwm', 'sahm', 'thirdtrimester']",age1,everyday life situation,0.9069765210151672
anon_0333,0.0806451612903225,42,2,1,558,"['explore', 'pregnancy', 'cravings', 'momsbelike', 'fyp', 'youngmom', 'foodie', '24weeks', 'eatwithme', 'CookWithMe', 'bananabread', 'sahm', 'explorepage', 'easysnacks', 'momof3', 'easyrecipes', '24weekspregnant', 'easyrecipe', 'whatieatinaday', 'bananabreadrecipe', 'momtips', 'secondtrimester', 'whatiateinaday', 'foodtiktok', 'pregnancycraving', 'momsoftiktok', 'foodtok', 'pregnancyfood', 'pregnancytips', 'soontobemomof3', 'sahmsoftiktok', 'momsunder30', 'pregnancytiktok', 'momsunder25', 'whatieatinadayrealistic', 'pregnancytipsbyme', 'momtipsandtricks', 'whatieatinadayfood', 'sahmtok', 'pregnancyfoodcravings', 'weirdpregnancythings', 'realisticsnacks', 'pregnancyfoodcraving']",age1,everyday life situation,0.2599389553070068
anon_0334,0.107361963190184,32,1,2,326,"['cute', 'babygirl', 'pregnant', 'pisces', 'sahm']",age1,relatable content,0.9711713194847108
anon_0335,0.1688770999115826,182,8,1,1131,"['relatable', 'pregnancy', 'pregnant', 'momlife', 'pregnantlife', 'babynumber2', 'sahm', 'momsoftiktok']",age1,relatable content,0.9943559169769288
anon_0336,0.0843373493975903,69,7,1,913,"['foryou', 'fyp', 'firsttimemom', 'sahm', 'thirdtrimester']",age1,relatable content,0.3089134991168976
anon_0337,0.0765789785519611,2487,89,9,33756,"['babybrother', 'pregnant', 'sahm', 'sahmlife', '27weeks', '27weekspregnant', 'tinytoddler', 'secondpregnancy', 'momsoftiktok', 'pregnanttiktok']",age1,everyday life situation,0.6221307516098022
anon_0338,0.0683371298405467,28,2,0,439,"['mom', 'trend', 'pregnant', 'beforeafter', 'momlife', 'sahm']",age1,everyday life situation,0.4118424355983734
anon_0339,0.1208530805687203,49,2,0,422,"['texas', 'meme', 'babyontheway', 'pregnantlife', 'laredotx', 'sahm', 'northlaredo', 'boymomlife', 'foryoupage', 'memecut']",age1,relatable content,0.4021375775337219
anon_0340,0.1195402298850574,46,6,0,435,"['cleaning', 'viral', 'foryou', 'pregnant', 'roadto5k', 'dayinmylife', 'sahm', '30weekspregnant', 'foryoupage', 'wifeduties', 'momsoftiktok', 'cleaningasmr']",age1,everyday life situation,0.5970752835273743
anon_0341,0.0608108108108108,131,3,1,2220,"['foryou', 'pregnant', 'fyp', 'sahm', 'foryoupage', 'pregnanttiktok', 'xyzbca', 'bluecollarwife']",age1,relatable content,0.9896979331970216
anon_0038,0.0470689655172413,1598,5,35,34800,"['fyp', 'scrapbooking', 'foryu', 'babybook', 'sahm', 'scrapbook', 'babytok', 'asmrvideo', 'pregnancyjourney', 'momtok', 'foryoupag', 'memoryunlocked', 'scrapbookjournal', 'scrapbookingasmr']",age1,everyday life situation,0.3531990945339203
anon_0077,0.0843501326259947,156,3,0,1885,"['relatable', 'motherhood', 'pregnant', 'fyp', 'backpain', 'sahm', 'momof3', 'pregnancystruggles', 'pregnancyjourney', 'babynumber4', 'momsoftiktok', 'soloparenting', 'pelvicpain', 'thirdtrimesterbelike', 'backtobackpregnancies']",age1,relatable content,0.9794679284095764
anon_0342,0.1463414634146341,99,21,0,820,"['sahm', 'contentcreator', '38weekspregnant', 'pregnanttiktok', 'creatorsearchinsights']",age1,relatable content,0.9433007836341858
anon_0343,0.0993377483443708,26,4,0,302,"['pregnancy', 'prego', 'momlife', 'wifelife', 'stayathomemom', 'backpain', 'sahm', 'sahmlife', 'stayathomemomlife', 'pregnancyjourney', 'greenscreenvideo', 'momsoftiktok', 'momoftiktok', 'sahmsoftiktok', 'momproducts', 'pregnancytiktok', 'fypシ゚viral', 'pregnancyachesandpains', 'tummytape']",age1,relatable content,0.2878006994724273
anon_0205,0.0974655742559597,14434,40,1324,162088,"['pregnancy', 'pregnant', 'pregnantlife', 'fyp', 'youngmom', 'boymom', 'firsttimemom', 'sahm', 'duefebruary', 'thirdtrimester', 'pregnancyhumor']",age1,relatable content,0.2264959216117859
anon_0344,0.1458885941644562,38,13,4,377,"['feelinggood', 'pregnant', 'fyp', 'sahm']",age1,relatable content,0.964095950126648
anon_0345,0.0160508354907036,327,8,6,21245,"['gdm', 'sahm', 'whatieatinaday', 'thirdtrimester', 'pregnanttiktok', 'gestationaldiabetes', 'secondtimemom']",age1,relatable content,0.5262647867202759
anon_0346,0.0377987770983879,63,5,0,1799,"['motherhood', 'pregnancy', 'fyp', 'morningsickness', 'sahm', 'firsttrimester', 'ivdrip', 'foodtok', 'creatorsearchinsights']",age1,relatable content,0.4247146844863891
anon_0347,0.0680100755667506,25,2,0,397,"['coffee', 'morningvibes', 'pregnant', 'sahm', '6under9']",age1,everyday life situation,0.409225195646286
anon_0348,0.0879120879120879,39,1,0,455,"['pregnant', 'sahm', 'momsoftiktok', 'fypシ゚viral']",age1,relatable content,0.3509501516819
anon_0349,0.0710925248301097,491,47,6,7652,"['family', 'motherhood', 'pregnant', 'realistic', 'momlife', 'vlog', 'boymom', 'stayathomemom', 'sahm', 'ditl', 'momvlog']",age1,everyday life situation,0.229868546128273
anon_0350,0.1021611001964636,76,28,0,1018,"['mom', 'pregnancy', 'foryou', 'momlife', 'fyp', 'wellness', 'sahm', 'momtok', 'momsoftiktok', 'momsover30']",age1,personal experience,0.3643882870674133
anon_0325,0.0421686746987951,141,6,0,3486,"['pregnancy', 'pregnant', 'ttc', 'youngmom', 'baby3', 'husbandwife', 'sahm', 'parentsoftiktok']",age1,relatable content,0.2540587782859802
anon_0351,0.0222581224196733,117,4,3,5571,"['pregnant', 'momlife', 'fy', 'fyp', 'momcar', 'irishtwins', 'asmr', 'sahm', 'babytok', '2ndtrimester', 'momsoftiktok', '2under1']",age1,everyday life situation,0.3017515838146209
anon_0222,0.08348134991119,46,1,0,563,"['shopping', 'trending', 'groceries', 'foryou', 'pregnant', 'fyp', 'budget', 'aldi', 'sahm', 'familyof3', 'groceryhaul', 'momsoftiktok', 'aldifinds', 'aldihaul', 'grocerytok']",age1,personal experience,0.3748101592063904
anon_0352,0.1535580524344569,79,3,0,534,"['morningroutine', 'motherhood', '6monthspregnant', 'youngmom', 'momoftwo', 'sahm', 'momof2', 'texasmom', 'momvlog', 'momtok', 'momsoftiktok', 'pregnanttiktok', 'motherhoodunfiltered', 'spendthemorningwithme', 'pregnantsahm']",age1,relatable content,0.3509237766265869
anon_0353,0.0935960591133004,87,4,4,1015,"['icecream', 'humor', 'pregnant', 'fyp', 'sweettooth', 'pregnancycravings', 'sahm', 'momtok', 'momsoftiktok']",age1,relatable content,0.9793059229850768
anon_0354,0.0107935238856685,51,2,1,5003,"['merrychristmas', 'birth', 'motherhood', 'pregnant', 'happyholidays', 'momlife', 'motherslove', 'sahm']",age1,everyday life situation,0.4204401075839996
anon_0355,0.064516129032258,12,2,0,217,"['pregnant', 'pregnantlife', '11weekspregnant', 'sahm', 'sahmlife', 'firsttrimester', 'pregnancyjourney', 'sahmsoftiktok', 'sahmtok']",age1,shared experience,0.3315926194190979
anon_0356,0.0379746835443038,29,4,0,869,"['makeup', 'mom', 'pregnancy', 'pregnant', 'jobinterview', 'grwm', 'workingmom', 'pregnantmom', 'sahm', 'pregnantandworking']",age1,relatable content,0.9875043630599976
anon_0357,0.2037201062887511,168,59,3,1129,"['relatable', 'mama', 'pregnant', 'december', 'fyp', 'sahm', 'pregnancyannouncement', 'lastbaby', 'foryoupage', 'momsoftiktok']",age1,relatable content,0.9510322213172911
anon_0358,0.0304101838755304,39,2,2,1414,"['bump', 'pregnant', 'fyp', 'prep', 'homebirth', 'sahm', '35weekspregnant', 'momsoftiktok', 'pregnanttiktok', 'holistichealth', 'laboranddelivery', 'fypシ', 'gentlebirth', 'laborprep']",age1,relatable content,0.8601082563400269
anon_0306,0.1223021582733813,14,3,0,139,"['sahm', 'stayathomemoms', 'sonogram', 'momsoftiktok', 'pregnanttiktok', 'pregnancyvlog', 'momtoktakeover']",age1,personal experience,0.3348904848098755
anon_0359,0.1221052631578947,50,8,0,475,"['morningroutine', 'momlife', 'pregnantlife', 'sahm', 'realmomlife', 'motherhoodunplugged', 'momvlogs', 'homeschoolmom', 'honestmomconfessions', 'momcontent', 'momreels']",age1,relatable content,0.2813856303691864
anon_0360,0.0695443645083932,27,2,0,417,"['pregnant', 'sahm', 'rainbowbaby', 'momsoftiktok', 'momsover30', 'pregnancyafterloss', 'sahmsoftiktok']",age1,relatable content,0.5057128667831421
anon_0361,0.0312897340925424,501,20,45,18089,"['pregnancy', 'pregnant', 'postpartumbody', 'youngmom', 'momthings', 'sahm', 'postpartumrecovery']",age1,personal experience,0.2538910210132599
anon_0362,0.098,32,16,1,500,"['coffee', 'pregnant', 'wfh', 'sahm', 'sahmlife', 'wfhlife']",age1,relatable content,0.4999153017997741
anon_0363,0.0215982721382289,74,6,0,3704,"['pregnantlife', 'icedcoffee', 'sahm', 'sahmlife', 'instantcoffee', 'contentcreator', 'capcut']",age1,relatable content,0.9780569076538086
anon_0364,0.1019830028328611,30,5,1,353,"['blessed', 'findingnemo', 'pregnancy', 'pregnant', 'housewife', 'sahm', '26weeks', 'ifyouputonefinonthatboat', '26weekspregnant', 'pregnanttiktok', 'pregnancytiktok']",age1,everyday life situation,0.3475200533866882
anon_0365,0.0536585365853658,15,4,3,410,"['yummy', 'mama', 'pregnant', 'boymom', 'sahm', 'sahmlife', 'secondtrimester', 'twinpregnancy', 'momsoftiktok', 'loadedcereal']",age1,relatable content,0.9964518547058104
anon_0366,0.0811688311688311,72,3,0,924,"['mountains', 'blessed', 'adventure', 'washington', 'loveofmylife', 'pregnancy', 'postpartum', 'boymom', 'carhartt', 'sahm', 'bumpdate']",age1,relatable content,0.4761532545089721
anon_0367,0.0732538330494037,41,2,0,587,"['pregnant', 'fyp', 'sahm', 'sahmlife', 'foryourpage', 'momsoftiktok']",age1,relatable content,0.6207321882247925
anon_0368,0.0279503105590062,28,7,1,1288,"['pregnancy', 'momlife', 'fyp', 'bellspalsy', 'tramatic', 'sahm', 'birthstory', 'pregnancystory', 'momcontentcreator', 'thehaskinsfam']",age1,personal experience,0.254961758852005
anon_0369,0.0669953451123679,2487,173,17,39958,"['laundryday', 'laundry', 'foryou', 'washclothes', 'pregnantmama', 'sahm', 'sahmlife', 'trailerlife', 'foldlaundry', 'foryoupage', 'momsoftiktok', 'pregnanttiktok', 'mobilehomes', 'sahmsoftiktok', 'laundrytok', 'washdryfold', 'dolaundrywithme']",age1,everyday life situation,0.3128257989883423
anon_0073,0.1006622516556291,300,4,0,3020,"['birthday', '1stbirthday', 'babyboy', 'pregnancy', 'theme', 'teenmom', 'momlife', 'youngmom', 'baby3', 'pawpatrol', 'sahm', 'sahmlife', 'familyof4', 'momtok', 'birthdaytheme', 'momsoftiktok', 'pregnantat17', 'pregnantat21']",age1,everyday life situation,0.3755319118499756
anon_0370,0.07828418230563,125,20,1,1865,"['viral', 'foryou', 'pregnant', 'ftm', 'fyp', 'sahm', 'foryoupage']",age1,relatable content,0.6582214832305908
anon_0089,0.064569536423841,73,3,2,1208,"['pregnancy', 'momlife', 'fyp', 'sahm', 'momtok', 'momsoftiktok', 'fypppp', 'creatorsearchinsights']",age1,relatable content,0.454649418592453
anon_0371,0.076300578034682,63,2,1,865,"['pregnant', 'trendy', 'fyp', 'februarybaby', 'sahm', 'foryoupage', 'momsoftiktok']",age1,relatable content,0.427931010723114
anon_0372,0.0810185185185185,25,3,7,432,"['pregnancy', 'fyp', 'sahm', 'relatablemom', 'momtok', 'relatablemomcontent']",age1,relatable content,0.9912758469581604
anon_0373,0.1799628942486085,90,5,2,539,"['lies', 'men', 'reality', 'women', 'learning', 'relationships', 'teacher', 'mothers', 'parenting', 'propaganda', 'marriage', 'pregnant', 'fathers', 'politics', 'dating', 'daddyissues', 'postpartum', 'education', 'village', 'community', 'divorce', 'getreal', 'labor', 'childsupport', 'understandingwomen', 'deadbeatdad', 'sahm', 'supportsystem', 'misogyny', 'absentfather', 'reeducation', 'patriarchy', 'nurturing', 'daddysissues', 'womensstruggles', 'barefootandpregnant', 'babytrapping']",age1,personal experience,0.2274213135242462
